source,destination,src_index,dst_index,traversals,segment_km,allocated_km,delta_lat,delta_lon,src_lat,src_lon,dst_lat,dst_lon,log_traversals,src_out_degree,dst_in_degree,mean_avg_speed_kmh,mean_traffic_delay_minutes,mean_weather_delay_minutes,mean_vehicle_max_weight_kg,mean_vehicle_length_m,mean_vehicle_width_m,mean_vehicle_height_m,mean_cargo_volume_m3,mean_cargo_weight_kg,mean_load_factor,mean_breaks_required,share_peak_season,share_weekend,share_compliant,share_adverse_weather,target_cheapest,target_fastest,target_greenest
Dover Port,Coventry,14,10,5.0,241.28178011743407,303.612138289002,1.2789000000000001,2.8331,51.1279,1.3134,52.4068,-1.5197,1.791759469228055,168.0,520.0,61.25999999999999,5.5600000000000005,0.0,33600.0,13.8,2.52,3.88,78.0,24432.8,0.7448,1.0,0.2,0.4,0.8,0.0,595.0913276523183,5.452759650019793,247.86640037521823
Coventry,Hull Port,10,22,1.0,167.97063355346276,208.7051030336044,1.326500000000003,1.203,52.4068,-1.5197,53.7333,-0.3167,0.6931471805599453,520.0,151.0,59.8,0.0,0.0,44000.0,16.5,2.55,4.0,100.0,31665.0,0.72,1.0,1.0,1.0,0.0,0.0,410.3056134742655,3.800608169304182,165.38802029188048
A1/A14 Junction,Bristol DC,1,3,4.0,187.8321184204238,235.7690845033019,0.8787999999999982,2.3379,52.3333,-0.25,51.4545,-2.5879,1.6094379124341003,259.0,175.0,59.825,4.35,0.0,37000.0,14.25,2.525,3.9000000000000004,82.5,27948.5,0.75075,2.0,0.5,0.5,1.0,0.0,501.19445721707154,4.523807842478476,198.61689014957688
Southampton Port,Toddington Services,51,59,3.0,132.02799016437808,172.07977256900426,1.0571000000000055,0.8672,50.8957,-1.3958,51.9528,-0.5286,1.3862943611198906,171.0,111.0,59.36666666666667,0.0,0.0,29333.333333333332,12.833333333333334,2.5166666666666666,3.766666666666667,71.66666666666667,18646.0,0.5766666666666667,1.0,0.0,0.3333333333333333,1.0,0.0,331.68932801449904,3.1525268081803604,133.0298235805387
Toddington Services,Coventry,59,10,3.0,84.3495353783593,109.93766432510184,0.4539999999999935,0.9911000000000001,51.9528,-0.5286,52.4068,-1.5197,1.3862943611198906,111.0,520.0,59.36666666666667,0.0,0.0,29333.333333333332,12.833333333333334,2.5166666666666666,3.766666666666667,71.66666666666667,18646.0,0.5766666666666667,1.0,0.0,0.3333333333333333,1.0,0.0,211.90840421906077,2.0140742217371166,84.9895828643087
Peterborough,East Midlands Gateway,44,15,2.0,78.86665951010156,101.29516261110413,0.2618000000000009,1.0878,52.5695,-0.2405,52.8313,-1.3283,1.0986122886681098,291.0,178.0,58.8,0.0,0.0,22000.0,11.0,2.5,3.65,57.5,10449.0,0.46699999999999997,1.0,0.0,0.0,1.0,0.0,196.39950320845128,1.8737379260463927,78.58064307672639
Doncaster iPort,iPort Doncaster,13,67,7.0,3.059934467590765,3.7571428571428567,0.00920000000000698,0.04360000000000008,53.5031,-1.0478,53.4939,-1.0042,2.0794415416798357,200.0,175.0,59.40000000000001,0.0,3.857142857142857,28571.428571428572,12.428571428571429,2.5142857142857147,3.7285714285714286,69.28571428571429,16850.571428571428,0.6081428571428571,0.0,0.2857142857142857,0.2857142857142857,1.0,0.14285714285714285,17.22142857142857,0.06142857142857143,3.2914285714285714
Trafford Park DC,Leeds Central,60,25,7.0,62.63601231376999,75.34285714285716,0.3340000000000032,0.7649999999999999,53.4668,-2.3141,53.8008,-1.5491,2.0794415416798357,141.0,160.0,63.24285714285714,2.4285714285714284,0.0,33714.28571428572,13.285714285714286,2.5142857142857147,3.857142857142857,77.14285714285714,22519.0,0.6817142857142857,0.0,0.14285714285714285,0.14285714285714285,1.0,0.0,152.26285714285714,1.2014285714285715,63.42714285714286
Stafford,iPort Doncaster,52,67,1.0,106.50822809136218,141.43960021155036,0.6872999999999934,1.1124999999999998,52.8066,-2.1167,53.4939,-1.0042,0.6931471805599453,411.0,175.0,60.9,0.0,0.0,40000.0,16.5,2.55,4.0,90.0,25810.0,0.645,0.0,0.0,0.0,1.0,0.0,278.6425554977201,2.322793742872801,128.18440868825513
iPort Doncaster,Doncaster iPort,67,13,5.0,3.059934467590765,3.7,0.00920000000000698,0.04360000000000008,53.4939,-1.0042,53.5031,-1.0478,1.791759469228055,171.0,169.0,58.65999999999999,4.9399999999999995,0.0,24800.0,11.7,2.5100000000000002,3.66,63.0,14498.0,0.5833999999999999,0.0,0.2,0.0,1.0,0.0,17.072000000000003,0.062,3.1799999999999997
Derby,Leeds Central,12,25,3.0,97.77655788961471,123.91647413215172,0.8781999999999996,0.07450000000000001,52.9226,-1.4746,53.8008,-1.5491,1.3862943611198906,391.0,160.0,59.06666666666666,23.599999999999998,3.6666666666666665,35333.333333333336,15.0,2.533333333333333,3.9333333333333336,81.66666666666667,19868.0,0.5573333333333333,0.0,0.3333333333333333,1.0,1.0,0.3333333333333333,275.675217303314,2.1045727112654067,106.83563966133478
M1/M6 Junction,Southampton Port,30,51,3.0,188.3872284182411,238.9112389050572,1.690400000000004,0.18330000000000002,52.5861,-1.2125,50.8957,-1.3958,1.3862943611198906,498.0,166.0,66.86666666666667,16.099999999999998,0.0,20666.666666666668,10.666666666666666,2.5,3.6,55.0,9546.0,0.45999999999999996,0.6666666666666666,0.0,0.3333333333333333,1.0,0.0,459.4219147263786,3.9195480731704357,199.94204154812266
Dover Port,Swindon,14,54,2.0,220.03549602563248,263.13143327878515,0.42790000000000106,3.0930999999999997,51.1279,1.3134,51.5558,-1.7797,1.0986122886681098,168.0,129.0,63.699999999999996,0.0,5.0,25000.0,11.0,2.5,3.65,60.0,15241.0,0.6205,1.0,0.5,0.0,1.0,0.5,516.3584097676417,4.619302144046641,223.23538486587734
Leicester Forest East,Swindon,26,54,3.0,125.18049271324878,154.00550809052356,1.0609000000000037,0.613,52.6167,-1.1667,51.5558,-1.7797,1.3862943611198906,425.0,129.0,63.46666666666667,7.1000000000000005,0.0,36000.0,13.5,2.5166666666666666,3.8666666666666667,80.0,21701.0,0.6126666666666667,1.0,0.6666666666666666,0.0,1.0,0.0,307.23239441926165,2.7545581195242934,131.80744239131712
Swindon,Portsmouth Port,54,45,4.0,95.93318299921384,120.43080372710065,0.7532999999999959,0.6709,51.5558,-1.7797,50.8025,-1.1088,1.6094379124341003,129.0,154.0,63.325,5.325,0.0,31500.0,12.625,2.5125,3.775,72.5,19907.75,0.66125,0.75,0.5,0.0,1.0,0.0,237.59873685744623,2.0905040458652624,101.32222603844615
Knutsford Services,Warrington,23,61,8.0,15.797124924835206,19.622194864895032,0.0910999999999973,0.18259999999999987,53.2989,-2.4144,53.39,-2.597,2.1972245773362196,242.0,292.0,64.2625,14.675,0.0,37000.0,14.8125,2.53125,3.9250000000000003,85.0,24022.0,0.66725,0.25,0.125,0.375,1.0,0.0,38.335144790350526,0.31572690139480664,17.015112396876493
Warrington,Preston,61,46,3.0,42.085056851352896,53.601000814077764,0.3731999999999971,0.10610000000000008,53.39,-2.597,53.7632,-2.7031,1.3862943611198906,292.0,176.0,63.4,14.533333333333331,0.0,34000.0,14.333333333333334,2.533333333333333,3.8333333333333335,80.0,19469.666666666668,0.5503333333333333,1.0,0.0,0.6666666666666666,1.0,0.0,106.5954464978563,0.9233527582780324,48.06928552847517
Preston,Newcastle Hub,46,39,1.0,152.30359271245877,202.79170070142683,1.2150999999999996,1.0853000000000002,53.7632,-2.7031,54.9783,-1.6178,0.6931471805599453,176.0,156.0,67.4,35.8,0.0,44000.0,16.5,2.55,4.0,100.0,18365.0,0.417,1.0,0.0,1.0,1.0,0.0,409.0299082410657,3.365580572673915,190.05771480057433
Bristol DC,Watford Gap,3,62,4.0,138.2023504285449,163.0021451772784,0.8521999999999963,1.4656999999999998,51.4545,-2.5879,52.3067,-1.1222,1.6094379124341003,160.0,391.0,63.22500000000001,0.0,0.0,39000.0,15.375,2.5374999999999996,3.95,87.5,21016.25,0.5375000000000001,0.75,0.0,0.5,1.0,0.0,370.7688950547426,2.883628099686916,135.7171814563214
York,Coventry,66,10,4.0,175.0941620753238,211.7142475658119,1.553200000000004,0.4324000000000001,53.96,-1.0873,52.4068,-1.5197,1.6094379124341003,218.0,520.0,62.675,2.175,0.0,27000.0,11.5,2.5,3.7249999999999996,63.75,18524.5,0.65175,1.25,0.0,0.5,1.0,0.0,447.45391591586,3.768001118165956,184.10241607874306
Doncaster iPort,Coventry,13,10,3.0,125.9345188914347,160.5680483147199,1.0963000000000065,0.4719,53.5031,-1.0478,52.4068,-1.5197,1.3862943611198906,200.0,520.0,61.03333333333333,0.0,47.666666666666664,32666.666666666668,13.5,2.5166666666666666,3.8666666666666667,75.0,17809.333333333332,0.551,1.0,0.6666666666666666,0.0,1.0,0.6666666666666666,362.27222247849346,3.0037970040069344,136.35808018665765
Coventry,London Central,10,28,12.0,138.19367218062987,175.52808956156915,0.8994,1.3919000000000001,52.4068,-1.5197,51.5074,-0.1278,2.5649493574615367,520.0,156.0,63.26666666666666,2.1,23.75,30833.333333333332,13.0,2.516666666666667,3.7916666666666665,72.5,18611.666666666668,0.6161666666666666,1.5833333333333333,0.3333333333333333,0.4166666666666667,0.9166666666666666,0.3333333333333333,378.3174606902664,3.1539107225845195,148.2647521935556
Toddington Services,Cambridge,59,5,4.0,52.57172446038115,65.2647615839828,0.2524999999999977,0.6504,51.9528,-0.5286,52.2053,0.1218,1.6094379124341003,111.0,115.0,64.55,0.0,9.25,32500.0,13.125,2.5125,3.8499999999999996,73.75,19906.25,0.6340000000000001,1.0,0.25,0.25,1.0,0.25,129.32031930854197,1.121972521290528,55.54674518864356
Cambridge,M1/M6 Junction,5,30,4.0,99.94515597562348,124.0761425115281,0.3808000000000007,1.3342999999999998,52.2053,0.1218,52.5861,-1.2125,1.6094379124341003,115.0,498.0,64.55,0.0,9.25,32500.0,13.125,2.5125,3.8499999999999996,73.75,19906.25,0.6340000000000001,1.0,0.25,0.25,1.0,0.25,245.85344340093104,2.1330043819516047,105.60102733554012
Bristol Port,Hopwood Park,4,21,7.0,103.83654541572947,130.25339952898483,0.8436000000000021,0.6495000000000002,51.5103,-2.7139,52.3539,-2.0644,2.0794415416798357,171.0,295.0,63.785714285714285,6.3,2.2857142857142856,33714.28571428572,13.642857142857142,2.521428571428572,3.842857142857143,77.85714285714286,20874.571428571428,0.6312857142857142,0.5714285714285714,0.14285714285714285,0.2857142857142857,0.8571428571428571,0.14285714285714285,270.8215868893951,2.1606283437176694,109.59907963022589
Wolverhampton,M6 J10 Walsall,64,33,5.0,10.540142407402426,13.070559148191284,0.027200000000000557,0.14949999999999974,52.5861,-2.1289,52.6133,-1.9794,1.791759469228055,363.0,302.0,66.8,8.82,3.2,29600.0,12.5,2.5100000000000002,3.7800000000000002,69.0,18866.0,0.6483999999999999,0.0,0.2,0.4,0.8,0.2,27.075730595756504,0.19643143229327126,10.825080931696922
Leicester Forest East,London Gateway DC,26,29,4.0,164.9067557882691,208.59767974814153,1.1081000000000003,1.6034000000000002,52.6167,-1.1667,51.5086,0.4367,1.6094379124341003,425.0,172.0,60.225,0.7,0.0,32000.0,13.125,2.5125,3.8499999999999996,75.0,18737.75,0.60475,1.75,0.5,0.0,1.0,0.0,435.4605047080314,3.9683030856070576,185.27393273324455
Manchester Central,Frankley Services,37,18,3.0,118.57891507503304,154.19090082824175,1.0579999999999998,0.2218,53.4808,-2.2426,52.4228,-2.0208,1.3862943611198906,163.0,300.0,60.800000000000004,0.0,0.0,38666.666666666664,15.0,2.533333333333333,3.9333333333333336,86.66666666666667,20675.0,0.5336666666666666,1.0,0.3333333333333333,1.0,1.0,0.0,306.5761068944636,2.8198427317832535,125.66242140993158
Charnock Richard,Stoke-on-Trent,8,53,4.0,77.84263977718938,101.8605568446928,0.6281000000000034,0.5175000000000001,53.6308,-2.6969,53.0027,-2.1794,1.6094379124341003,172.0,375.0,62.675,5.925,0.0,23500.0,11.625,2.5125,3.625,60.0,15092.0,0.7055,1.0,0.25,0.0,1.0,0.0,212.1511114965621,1.8557628489417626,89.53189322428445
Wolverhampton,Derby,64,12,2.0,57.78377239191317,75.70343586355648,0.3365000000000009,0.6542999999999999,52.5861,-2.1289,52.9226,-1.4746,1.0986122886681098,363.0,391.0,66.8,0.0,35.5,36000.0,14.25,2.525,3.9,80.0,20396.5,0.583,1.0,0.0,0.0,1.0,0.5,157.19730682476077,1.2905648208696636,68.75784515714624
East Midlands Gateway,Rugby,15,49,10.0,51.38291178340704,63.35960730073875,0.46049999999999613,0.06320000000000014,52.8313,-1.3283,52.3708,-1.2651,2.3978952727983707,156.0,393.0,62.07000000000001,3.71,0.0,30000.0,12.75,2.515,3.7700000000000005,70.5,17896.9,0.6335,0.8,0.2,0.4,1.0,0.0,136.08502424713996,1.1512574091890913,54.79572039774054
Tamworth,Toddington Services,55,59,2.0,109.45173590120177,133.864644960163,0.6807999999999979,1.1624,52.6336,-1.691,51.9528,-0.5286,1.0986122886681098,449.0,111.0,63.9,0.0,0.0,25000.0,11.0,2.5,3.65,60.0,20437.5,0.8,1.0,0.5,0.5,1.0,0.0,262.45135383869655,2.40065356606367,113.26260179596991
Wetherby Services,Doncaster iPort,63,13,6.0,53.84407890721071,67.90704589354212,0.44129999999999825,0.3369,53.9444,-1.3847,53.5031,-1.0478,1.9459101490553132,280.0,169.0,61.333333333333336,4.533333333333333,5.0,30666.666666666668,12.833333333333334,2.5166666666666666,3.766666666666667,71.66666666666667,17335.833333333332,0.5705,0.0,0.0,0.16666666666666666,1.0,0.3333333333333333,131.75864596349996,1.1110418929104975,55.56900064952646
Omega Warrington,Tamworth,42,55,2.0,109.40998880789336,129.47849669701847,0.7954000000000008,0.9631999999999998,53.429,-2.6542,52.6336,-1.691,1.0986122886681098,183.0,449.0,61.199999999999996,0.0,0.0,33000.0,14.25,2.525,3.9,77.5,20643.5,0.633,1.0,0.0,0.0,1.0,0.0,260.3360944476568,2.451341212027759,112.48298826283947
Reading,Northampton,48,40,3.0,87.57485067758962,111.04250950621186,0.7861999999999938,0.07540000000000002,51.4543,-0.9781,52.2405,-0.9027,1.3862943611198906,130.0,363.0,64.86666666666666,6.633333333333333,0.0,30000.0,12.833333333333334,2.5166666666666666,3.766666666666667,70.0,18960.666666666668,0.6296666666666667,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,223.62892354834332,1.9126074512810147,90.22512811672664
Birmingham Central,M6 J10 Walsall,2,33,3.0,15.360708915988269,18.64394253161254,0.12710000000000576,0.08899999999999997,52.4862,-1.8904,52.6133,-1.9794,1.3862943611198906,161.0,302.0,63.70000000000001,13.799999999999999,0.0,25333.333333333332,12.166666666666666,2.5166666666666666,3.6666666666666665,63.333333333333336,17625.666666666668,0.6586666666666666,0.0,0.0,0.0,1.0,0.0,43.806682152789506,0.2958601315824745,16.086526091369972
M6 J10 Walsall,Hopwood Park,33,21,4.0,29.412695294325065,35.96798394307447,0.2593999999999994,0.08499999999999996,52.6133,-1.9794,52.3539,-2.0644,1.6094379124341003,302.0,295.0,64.425,14.25,4.5,25500.0,12.125,2.5125,3.7,63.75,16711.75,0.62825,0.25,0.25,0.0,1.0,0.25,81.17295071270459,0.5753766632783123,31.35110242416723
Woodall Services,Derby,65,12,5.0,48.35557046177881,57.95666744539481,0.4031999999999982,0.27149999999999985,53.3258,-1.2031,52.9226,-1.4746,1.791759469228055,391.0,391.0,61.5,0.66,18.6,30000.0,13.0,2.5200000000000005,3.7600000000000002,73.0,18504.6,0.5886,0.8,0.4,0.2,0.8,0.4,113.50268299003005,0.9973988895348507,49.499722222560635
Coventry,Doncaster iPort,10,13,4.0,125.9345188914347,155.69470020782182,1.0963000000000065,0.4719,52.4068,-1.5197,53.5031,-1.0478,1.6094379124341003,520.0,169.0,66.15,6.125,4.25,33500.0,13.75,2.525,3.825,77.5,22664.5,0.6809999999999999,1.0,0.25,0.0,1.0,0.25,315.4136323557744,2.663800658645271,128.44560014224095
Cardiff Bay,Hopwood Park,6,21,5.0,123.49929315224499,151.48839385838886,0.8723000000000027,1.1147,51.4816,-3.1791,52.3539,-2.0644,1.791759469228055,186.0,295.0,62.94,16.98,5.2,26800.0,11.6,2.5,3.7399999999999998,64.0,17861.4,0.6654,1.0,0.0,0.2,1.0,0.2,316.3498658956163,2.758171895353585,127.44264214679518
Stafford,ProLogis Park DC,52,47,3.0,40.81410210425123,50.04169914376291,0.30349999999999966,0.3402999999999998,52.8066,-2.1167,52.5031,-1.7764,1.3862943611198906,411.0,156.0,63.13333333333333,16.233333333333334,0.0,34000.0,13.5,2.5166666666666666,3.8666666666666667,78.33333333333333,20564.333333333332,0.6256666666666666,0.6666666666666666,0.0,0.3333333333333333,1.0,0.0,97.4924128706678,0.8656878421974432,41.570394898287
Edinburgh Hub,Stafford,16,52,1.0,356.7015079065559,471.8294171767468,3.1466999999999956,1.0716,55.9533,-3.1883,52.8066,-2.1167,0.6931471805599453,167.0,411.0,60.2,0.0,23.0,18000.0,10.0,2.5,3.5,50.0,14073.0,0.782,1.0,0.0,0.0,1.0,1.0,960.011859269216,8.505737725055862,375.9391756549346
M1/M6 Junction,M5 J15 Almondsbury,30,32,9.0,147.05462697166408,185.23950662575447,1.0305000000000035,1.3486000000000002,52.5861,-1.2125,51.5556,-2.5611,2.302585092994046,498.0,83.0,63.77777777777778,7.544444444444445,3.3333333333333335,39333.333333333336,15.5,2.538888888888889,3.9555555555555557,89.44444444444444,24002.777777777777,0.6099999999999999,2.0,0.1111111111111111,0.1111111111111111,0.8888888888888888,0.1111111111111111,376.24663643262045,3.3143012846801794,157.89561897075217
M5 J15 Almondsbury,ProLogis Park DC,32,47,2.0,118.24441876009944,144.20874617225996,0.9475000000000051,0.7847000000000002,51.5556,-2.5611,52.5031,-1.7764,1.0986122886681098,83.0,156.0,67.15,0.0,0.0,42000.0,16.5,2.55,4.0,95.0,19908.5,0.473,2.0,0.5,0.0,1.0,0.0,280.043074447913,2.4700281548274994,120.98832898689903
Stafford,Northampton,52,40,3.0,103.47829730055366,132.27011376552142,0.5661000000000058,1.214,52.8066,-2.1167,52.2405,-0.9027,1.3862943611198906,411.0,363.0,61.333333333333336,9.066666666666666,21.0,28000.0,12.833333333333334,2.5166666666666666,3.766666666666667,68.33333333333333,21975.333333333332,0.7709999999999999,1.0,0.0,0.3333333333333333,1.0,0.6666666666666666,287.8001379180339,2.423537772818744,115.61769634790885
Milton Keynes,Tilbury Port,38,58,4.0,100.84036500709799,123.18783704880417,0.5860999999999947,1.1178,52.0406,-0.7594,51.4545,0.3584,1.6094379124341003,277.0,183.0,63.875,1.3,5.0,25500.0,11.5,2.5,3.7249999999999996,62.5,16457.5,0.6745,1.0,0.0,0.5,1.0,0.25,253.99492391020897,2.1686945912725104,105.09154997431322
Cardiff Bay,Toddington Services,6,59,2.0,189.94959867015476,229.6462843839127,0.47120000000000317,2.6505,51.4816,-3.1791,51.9528,-0.5286,1.0986122886681098,186.0,111.0,62.45,0.0,0.0,26000.0,12.0,2.5,3.8,65.0,16153.0,0.621,2.0,0.0,0.5,1.0,0.0,455.56691452590644,4.0940381330342825,206.3297297180926
Toddington Services,Glasgow Central,59,19,1.0,498.46995977240573,575.9322220593951,3.9113999999999933,3.7232000000000003,51.9528,-0.5286,55.8642,-4.2518,0.6931471805599453,111.0,169.0,61.9,0.0,0.0,26000.0,12.0,2.5,3.8,65.0,18594.0,0.715,2.0,0.0,0.0,1.0,0.0,1154.6231840811315,10.383288992119343,525.818733137179
Preston,Cardiff Bay,46,6,3.0,255.72765653306226,335.45860835389607,2.2815999999999974,0.476,53.7632,-2.7031,51.4816,-3.1791,1.3862943611198906,176.0,183.0,62.800000000000004,4.466666666666667,14.666666666666666,36666.666666666664,15.0,2.533333333333333,3.9333333333333336,85.0,26302.0,0.7203333333333334,2.6666666666666665,0.0,0.3333333333333333,1.0,0.3333333333333333,664.5684853365152,6.1218536299652575,299.1902146227681
Tilbury Port,Frankley Services,58,18,5.0,195.4181897619275,250.98039758287672,0.9682999999999993,2.3792,51.4545,0.3584,52.4228,-2.0208,1.791759469228055,165.0,300.0,61.239999999999995,6.44,19.8,34000.0,13.8,2.5200000000000005,3.88,77.0,24026.2,0.7156,1.2,0.4,0.6,1.0,0.6,502.37294117884466,4.609785892575619,218.0989432187508
Frankley Services,Trafford Park DC,18,60,5.0,117.73909553626918,152.77769870365572,1.043999999999997,0.2932999999999999,52.4228,-2.0208,53.4668,-2.3141,1.791759469228055,300.0,144.0,60.11999999999999,5.76,17.0,31200.0,12.9,2.5100000000000002,3.84,72.0,18971.8,0.5938000000000001,1.0,0.2,0.6,1.0,0.4,327.41391650749154,2.841569120992952,128.88650510982012
Tamworth,Newcastle Hub,55,39,3.0,260.7633660176258,312.7824111708222,2.344699999999996,0.07320000000000015,52.6336,-1.691,54.9783,-1.6178,1.3862943611198906,449.0,156.0,62.53333333333333,5.466666666666666,4.333333333333333,44000.0,16.5,2.55,4.0,100.0,38227.333333333336,0.8690000000000001,1.6666666666666667,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,611.4022812625786,5.72255755527651,261.5058453373763
M6 J10 Walsall,iPort Doncaster,33,67,5.0,117.62491492441595,149.9836779479105,0.880599999999994,0.9752000000000001,52.6133,-1.9794,53.4939,-1.0042,1.791759469228055,302.0,175.0,61.779999999999994,12.64,16.8,34400.0,14.3,2.53,3.8600000000000003,81.0,21703.0,0.638,1.2,0.0,0.2,1.0,0.4,330.048700838133,2.7204239827917354,123.58722851563103
Coventry,Derby,10,12,2.0,57.43500380442249,68.75185632257333,0.5158000000000058,0.04510000000000014,52.4068,-1.5197,52.9226,-1.4746,1.0986122886681098,520.0,391.0,61.400000000000006,0.0,29.5,26000.0,12.0,2.5,3.8,65.0,15751.0,0.606,0.0,0.0,0.5,0.5,1.0,155.33717018774556,1.1216771633981841,56.82307667786299
Charnock Richard,Trafford Park DC,8,60,4.0,31.17882614890037,39.441004735559225,0.16400000000000148,0.38280000000000003,53.6308,-2.6969,53.4668,-2.3141,1.6094379124341003,172.0,144.0,60.775,4.6,0.0,36000.0,14.25,2.525,3.9,80.0,20760.25,0.5695,0.0,0.5,0.5,1.0,0.0,81.07797407635132,0.6538546296479947,35.50677376584705
Stoke-on-Trent,Leeds Central,53,25,12.0,98.08908836702948,121.72142542389885,0.7981000000000051,0.6302999999999999,53.0027,-2.1794,53.8008,-1.5491,2.5649493574615367,375.0,160.0,61.11666666666665,8.658333333333333,4.666666666666667,30000.0,12.791666666666666,2.5125,3.7999999999999994,70.83333333333333,18696.416666666668,0.6349166666666667,1.0,0.16666666666666666,0.16666666666666666,1.0,0.16666666666666666,249.52047876986592,2.2138265191100284,104.29251844420988
Omega Warrington,Tibshelf Services,42,57,4.0,93.0872253691741,109.34358999403683,0.2873000000000019,1.3153,53.429,-2.6542,53.1417,-1.3389,1.6094379124341003,183.0,547.0,59.199999999999996,13.2,0.0,32000.0,13.75,2.525,3.825,76.25,23930.5,0.7500000000000001,1.25,0.0,0.0,1.0,0.0,217.8087919717592,2.0971400304204555,91.53916879490815
Leicester Forest East,Bristol Port,26,4,3.0,162.2343668608489,191.41866715927708,1.1064000000000007,1.5472000000000001,52.6167,-1.1667,51.5103,-2.7139,1.3862943611198906,425.0,167.0,59.56666666666666,7.133333333333333,0.0,36666.666666666664,15.0,2.533333333333333,3.9333333333333336,85.0,26398.0,0.6940000000000001,1.0,0.0,0.0,1.0,0.0,381.1059091884702,3.6191594733004018,161.78175327587644
Sheffield Hub,Leeds Central,50,25,6.0,46.95892261238967,58.18333333333333,0.41969999999999885,0.07899999999999996,53.3811,-1.4701,53.8008,-1.5491,1.9459101490553132,179.0,160.0,62.23333333333333,7.966666666666666,0.0,24333.333333333332,11.75,2.5083333333333333,3.6833333333333336,61.666666666666664,14393.5,0.57,0.0,0.5,0.3333333333333333,1.0,0.0,119.77999999999999,0.935,48.6
Rugby,M1/M6 Junction,49,30,1.0,24.203882636642987,31.025558989055707,0.21529999999999916,0.05259999999999998,52.3708,-1.2651,52.5861,-1.2125,0.6931471805599453,393.0,498.0,65.2,0.0,0.0,40000.0,16.5,2.55,4.0,90.0,28219.0,0.705,0.0,1.0,0.0,1.0,0.0,62.68266591800722,0.47519383827111017,28.57907716363412
Hopwood Park,London Central,21,28,5.0,162.75126489449204,208.99881014937847,0.846500000000006,1.9366,52.3539,-2.0644,51.5074,-0.1278,1.791759469228055,295.0,156.0,64.8,6.16,41.8,28000.0,12.5,2.5100000000000002,3.78,69.0,17062.0,0.583,1.0,0.0,0.4,1.0,0.6,475.3128865984628,3.682850503036415,177.85596240103624
Edinburgh Hub,York,16,66,3.0,259.0501825718597,339.99901442148126,1.9932999999999979,2.101,55.9533,-3.1883,53.96,-1.0873,1.3862943611198906,167.0,218.0,57.9,5.366666666666667,0.0,38666.666666666664,15.0,2.533333333333333,3.9333333333333336,86.66666666666667,19496.0,0.5003333333333333,1.6666666666666667,0.0,0.0,1.0,0.0,700.4425691726237,6.598428908304185,300.61580003515786
Woodall Services,Wolverhampton,65,64,2.0,103.00926000598862,133.93082637534872,0.7396999999999991,0.9257999999999997,53.3258,-1.2031,52.5861,-2.1289,1.0986122886681098,391.0,363.0,56.3,8.05,0.0,42000.0,16.5,2.55,4.0,95.0,21097.0,0.496,2.0,0.0,0.0,1.0,0.0,278.33237599903475,2.685390245503154,116.011175040489
Wetherby Services,Stoke-on-Trent,63,53,2.0,117.17732555233225,152.57175820675138,0.9417000000000044,0.7946999999999997,53.9444,-1.3847,53.0027,-2.1794,1.0986122886681098,280.0,375.0,63.5,13.05,0.0,33000.0,14.25,2.525,3.9,77.5,25823.0,0.8055,1.0,0.0,0.5,1.0,0.0,300.43267770392015,2.720403254813008,129.2403745978052
Warrington,Hull Port,61,22,2.0,155.3576860710471,190.92278567813213,0.3432999999999993,2.2803,53.39,-2.597,53.7333,-0.3167,1.0986122886681098,292.0,151.0,62.0,20.75,0.0,26000.0,12.0,2.5,3.8,65.0,13799.5,0.5309999999999999,2.0,0.0,0.0,1.0,0.0,371.8994342497315,3.472266350057982,162.75956783287097
Liverpool Port,York,27,66,3.0,140.11129415257565,165.91380668982708,0.554700000000004,1.9104,53.4053,-2.9977,53.96,-1.0873,1.3862943611198906,167.0,218.0,63.46666666666666,7.033333333333334,0.0,38666.666666666664,15.0,2.533333333333333,3.9333333333333336,86.66666666666667,32649.666666666668,0.844,1.6666666666666667,0.0,0.6666666666666666,1.0,0.0,331.38547887600515,2.976850044867584,152.08482193680527
York,Dover Port,66,14,3.0,354.2487186355998,419.4861933101729,2.832100000000004,2.4006999999999996,53.96,-1.0873,51.1279,1.3134,1.3862943611198906,218.0,180.0,63.46666666666666,7.033333333333334,0.0,38666.666666666664,15.0,2.533333333333333,3.9333333333333336,86.66666666666667,32649.666666666668,0.844,1.6666666666666667,0.0,0.6666666666666666,1.0,0.0,837.8545211239947,7.526483288465748,384.52184472986136
Preston,Bristol Port,46,4,3.0,250.51245551683687,295.39893093903476,2.252899999999997,0.010800000000000143,53.7632,-2.7031,51.5103,-2.7139,1.3862943611198906,176.0,167.0,59.800000000000004,9.1,0.0,35333.333333333336,14.333333333333334,2.533333333333333,3.8333333333333335,83.33333333333333,27620.0,0.783,2.0,0.0,0.0,1.0,0.0,579.1532641163195,5.515395831508134,246.3362071666447
Southampton Port,M6 J10 Walsall,51,33,3.0,195.16577398428004,246.25885579172646,1.7176000000000045,0.5836000000000001,50.8957,-1.3958,52.6133,-1.9794,1.3862943611198906,171.0,302.0,60.699999999999996,7.166666666666667,6.0,32666.666666666668,13.5,2.5166666666666666,3.8666666666666667,75.0,17990.0,0.5616666666666666,2.0,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,486.8253293166744,4.559238255827336,213.99980109564603
