route_id,origin,origin_lat,origin_lon,origin_type,destination,destination_lat,destination_lon,destination_type,waypoint_1,waypoint_1_lat,waypoint_1_lon,waypoint_2,waypoint_2_lat,waypoint_2_lon,waypoint_3,waypoint_3_lat,waypoint_3_lon,distance_miles,vehicle_type,vehicle_capacity_tons,cargo_type,cargo_weight_tons,pickup_datetime,delivery_datetime,estimated_duration_hours,fuel_cost_gbp,total_cost_gbp,co2_emissions_kg,priority,driver_id,pickup_hour,pickup_day_of_week,pickup_day_name,is_weekend,is_peak_hour,weather_condition,traffic_condition,delay_risk,on_time,actual_duration_hours,customer_rating,route_efficiency,capacity_utilization,cost_per_mile,origin_is_major_city,destination_is_major_city,origin_is_port,destination_is_port,origin_is_distribution,destination_is_distribution,origin_is_city,destination_is_city,origin_is_junction,destination_is_junction,is_long_haul,is_express,is_heavy_cargo,origin_centrality,destination_centrality,weather_risk,traffic_risk,overall_risk,distance_miles_normalized,cargo_weight_tons_normalized,estimated_duration_hours_normalized,fuel_cost_gbp_normalized,total_cost_gbp_normalized,co2_emissions_kg_normalized,capacity_utilization_normalized,cost_per_mile_normalized,route_efficiency_normalized
UK_04851,Doncaster,53.5228,-1.1288,distribution,Cardiff,51.4816,-3.1791,major_city,Warrington,53.39,-2.597,,,,,,,272.6,HGV_44t,26,Automotive,8.93,7/19/2025 20:39,7/20/2025 2:58,6.32,395.22,731.72,89.8,Same-Day,DRV_7374,20,5,Saturday,1,0,Cloudy,Light,0.1,TRUE,6.35727029,4,0.994102802,0.343461538,2.684225972,0,1,0,0,1,0,0,0,0,0,1,1,0,0.5,0.5,0.2,0.1,0.133333333,-0.958535368,-0.390440028,-1.011088776,-0.724638601,-0.680476693,-1.168893305,-1.488794008,1.611246286,0.627443149
UK_04852,Brighton,50.8225,-0.1372,city,Warrington,53.39,-2.597,distribution,Felixstowe,51.9567,1.3511,,,,,,,363.5,HGV_44t,26,Electronics,12.95,7/26/2025 14:16,7/27/2025 1:03,10.78,527.02,847.59,173.7,Next-Day,DRV_2638,14,5,Saturday,1,0,Clear,Light,0.1,TRUE,11.15325538,4,0.965375196,0.498076923,2.331746905,0,0,0,0,0,1,1,0,0,0,1,1,1,0.5,0.5,0.1,0.1,0.1,-0.628704155,0.28739729,-0.405770089,-0.377528564,-0.465314383,-0.720904313,-0.592424764,0.633778898,0.411710773
UK_04853,Swansea,51.6214,-3.9436,major_city,Cardiff,51.4816,-3.1791,major_city,Stirling,56.1165,-3.9369,Brighton,50.8225,-0.1372,,,,1072.1,HGV_44t,26,Automotive,22.28,7/24/2025 18:54,7/26/2025 4:16,33.37,1554.51,2411.35,881.9,Next-Day,DRV_7053,18,3,Thursday,0,1,Cloudy,Heavy,0.4,TRUE,31.49160562,5,1,0.856923077,2.249183845,1,1,0,0,0,0,0,0,0,0,1,1,1,0.5,0.5,0.2,0.6,0.4,1.942455329,1.860586887,2.660182634,2.328481236,2.438476191,3.060571302,1.487954602,0.404821475,0.671728652
UK_04854,Coventry,52.4068,-1.5197,distribution,Carlisle,54.8951,-2.9382,city,York,53.96,-1.0873,,,,,,,249.2,HGV_44t,26,E-commerce,13.02,7/24/2025 6:48,7/24/2025 13:21,6.55,361.31,607.89,119.8,Express,DRV_1607,6,3,Thursday,0,0,Light Rain,Light,0.1,TRUE,5.990379882,5,1,0.500769231,2.439365971,0,0,0,0,1,0,0,1,0,0,1,1,1,0.5,0.5,0.3,0.1,0.166666667,-1.043442413,0.299200427,-0.97987279,-0.813944377,-0.910420154,-1.008706538,-0.576816344,0.932219677,0.671728652
UK_04855,Bristol,51.4545,-2.5879,major_city,Liverpool,53.4084,-2.9916,major_city,York,53.96,-1.0873,Plymouth,50.3755,-4.1427,,,,934.4,HGV_44t,26,E-commerce,11.4,7/17/2025 6:16,7/18/2025 11:09,28.87,1354.92,2042.12,393.3,Next-Day,DRV_2758,6,3,Thursday,0,0,Cloudy,Moderate,0.1,TRUE,26.59575343,4,1,0.438461538,2.185488014,1,1,0,0,0,0,0,0,0,0,1,1,1,0.8,0.8,0.2,0.3,0.2,1.442810027,0.026042105,2.04943508,1.802838655,1.752842466,0.451662822,-0.938039771,0.228185176,0.671728652
UK_04856,Middlesbrough,54.5742,-1.235,city,Southampton,50.9097,-1.4044,major_city,Coventry,52.4068,-1.5197,,,,,,,311.1,HGV_44t,26,Temperature Controlled,16.54,7/13/2025 8:37,7/13/2025 15:55,7.29,451.03,799.76,189.9,Standard,DRV_8703,8,6,Sunday,1,1,Clear,Light,0.2,FALSE,8.576270701,3,0.823556831,0.636153846,2.570748955,0,1,0,0,0,0,1,0,0,0,1,0,1,0.5,0.5,0.1,0.1,0.133333333,-0.81883788,0.892729622,-0.879438748,-0.577656726,-0.554131275,-0.634403459,0.208064188,1.296560696,-0.653286179
UK_04857,Grimsby,53.575,-0.075,port,Birmingham Interchange,52.4506,-1.7242,junction,Harwich,51.9454,1.2895,,,,,,,319.6,HGV_44t,26,Textiles,18.35,8/2/2025 12:23,8/2/2025 21:48,9.41,463.44,760.53,216.6,Express,DRV_5220,12,5,Saturday,1,0,Cloudy,Light,0.1,TRUE,8.786652631,5,1,0.705769231,2.379630788,0,0,1,0,0,0,0,0,0,1,1,1,1,0.5,0.5,0.2,0.1,0.133333333,-0.787995577,1.197925031,-0.591708789,-0.544973603,-0.626978581,-0.491837236,0.611653326,0.766566739,0.671728652
UK_04858,Reading,51.4543,-0.9781,city,Northampton,52.2405,-0.9027,distribution,York,53.96,-1.0873,,,,,,,363.5,HGV_32t,20,Electronics,7.64,7/22/2025 6:36,7/22/2025 14:47,8.17,454.36,833.33,133.2,Same-Day,DRV_6455,6,1,Tuesday,0,0,Fog,Moderate,0.4,TRUE,8.636441425,5,0.942908026,0.382,2.292517194,0,0,0,0,0,1,1,0,0,0,1,1,0,0.5,0.5,0.7,0.3,0.466666667,-0.628704155,-0.607954989,-0.76000367,-0.568886798,-0.491794184,-0.937156449,-1.265370629,0.52499013,0.242991669
UK_04859,Harwich,51.9454,1.2895,port,Coventry,52.4068,-1.5197,distribution,Manchester,53.4808,-2.2426,Swansea,51.6214,-3.9436,,,,601.5,HGV_44t,26,E-commerce,10.48,7/25/2025 16:18,7/26/2025 7:06,14.79,872.22,1373.48,232.8,Next-Day,DRV_9126,16,4,Friday,0,0,Clear,Moderate,0.1,FALSE,17.452423,2,0.819984922,0.403076923,2.283424771,0,0,1,0,0,1,0,0,0,0,1,1,1,0.5,0.5,0.1,0.3,0.166666667,0.234880317,-0.129084843,0.138473843,0.531594233,0.511225767,-0.405336382,-1.143179001,0.499775735,-0.680109729
UK_04860,Norwich,52.6309,1.2974,city,Swansea,51.6214,-3.9436,major_city,Southampton,50.9097,-1.4044,Exeter,50.7184,-3.5339,,,,423.2,HGV_44t,26,Temperature Controlled,7.89,7/10/2025 6:37,7/10/2025 20:04,13.44,613.62,995.42,123.4,Standard,DRV_7044,6,3,Thursday,0,0,Light Rain,Moderate,0.1,TRUE,13.72850712,4,0.978533697,0.303461538,2.352126654,0,1,0,0,0,0,1,0,0,0,1,0,0,0.5,0.5,0.3,0.3,0.233333333,-0.412082336,-0.565800927,-0.044750423,-0.149457781,-0.190804637,-0.989484126,-1.720690529,0.690294424,0.510525641
UK_04861,Leicester,52.6369,-1.1398,major_city,Warrington,53.39,-2.597,distribution,Northampton,52.2405,-0.9027,,,,,,,181.8,HGV_7.5t,5,Food & Beverages,2.45,7/22/2025 16:08,7/22/2025 20:51,4.71,154.53,340.59,85.6,Same-Day,DRV_9490,16,1,Tuesday,0,0,Light Rain,Light,0.1,TRUE,4.604040958,5,1,0.49,1.873432343,1,0,0,0,0,1,0,0,0,0,0,1,0,0.5,0.5,0.3,0.1,0.166666667,-1.28800373,-1.483073318,-1.229600679,-1.358522628,-1.406777152,-1.191319452,-0.639250023,-0.637183209,0.671728652
UK_04862,Durham,54.7753,-1.5849,city,Manchester,53.4808,-2.2426,major_city,Stirling,56.1165,-3.9369,Sheffield,53.3811,-1.4701,,,,497.8,HGV_44t,26,Food & Beverages,18.55,8/5/2025 6:11,8/5/2025 19:19,13.13,721.87,1182.51,341,Standard,DRV_1254,6,1,Tuesday,0,0,Clear,Moderate,0.1,TRUE,12.27130463,5,1,0.713461538,2.375472077,0,1,0,0,0,0,1,0,0,0,1,0,1,0.5,0.9,0.1,0.3,0.166666667,-0.141395774,1.231648281,-0.086824144,0.135630698,0.156608124,0.172403891,0.656248811,0.755034126,0.671728652
UK_04863,Milton Keynes,52.0406,-0.7594,distribution,Reading,51.4543,-0.9781,city,Grimsby,53.575,-0.075,,,,,,,318,HGV_32t,20,Temperature Controlled,12.2,8/7/2025 7:33,8/7/2025 15:49,8.26,397.54,714.79,186.3,Next-Day,DRV_9804,7,3,Thursday,0,1,Clear,Moderate,0.2,TRUE,7.544219581,5,1,0.61,2.247767296,0,0,0,0,1,0,0,1,0,0,1,1,1,0.9,0.5,0.1,0.3,0.2,-0.793801187,0.160935104,-0.747788719,-0.718528621,-0.711914493,-0.653625871,0.05643954,0.400893211,0.671728652
UK_04864,Sheffield,53.3811,-1.4701,major_city,Daventry,52.2574,-1.1606,distribution,Plymouth,50.3755,-4.1427,,,,,,,545.2,HGV_44t,26,Manufacturing,15.34,7/30/2025 13:45,7/31/2025 4:27,14.7,790.53,1263.63,308.8,Standard,DRV_3043,13,2,Wednesday,0,0,Clear,Light,0.1,TRUE,14.92586638,5,0.98463494,0.59,2.31773661,1,0,0,0,0,1,0,0,0,0,1,0,1,0.5,0.5,0.1,0.1,0.1,0.030595419,0.690390124,0.126258892,0.316454485,0.307242167,0.000470095,-0.05950872,0.594926644,0.556343441
UK_04865,Stirling,56.1165,-3.9369,city,Leeds,53.8008,-1.5491,major_city,Preston,53.7632,-2.7031,,,,,,,295.8,HGV_44t,26,Food & Beverages,14.22,8/3/2025 19:39,8/4/2025 4:27,8.8,428.91,756.66,155.3,Next-Day,DRV_1458,19,6,Sunday,1,1,Clear,Light,0.2,TRUE,8.249038709,5,1,0.546923077,2.55801217,0,1,0,0,0,0,1,0,0,0,1,1,1,0.5,0.8,0.1,0.1,0.133333333,-0.874354024,0.501539926,-0.674499013,-0.635912219,-0.634164895,-0.819152197,-0.309243435,1.26124004,0.671728652
UK_04866,Edinburgh,55.9533,-3.1883,major_city,Cambridge,52.2053,0.1218,city,Coventry,52.4068,-1.5197,,,,,,,398.2,HGV_18t,12,Food & Beverages,9.86,7/12/2025 6:57,7/12/2025 15:19,8.36,437.98,805.78,314.1,Standard,DRV_4584,6,5,Saturday,1,0,Heavy Rain,Light,0.4,TRUE,8.055913813,4,1,0.821666667,2.023556002,1,0,0,0,0,0,0,1,0,0,1,0,0,0.8,0.5,0.6,0.1,0.366666667,-0.502794991,-0.233626917,-0.734216551,-0.61202536,-0.542952565,0.028769757,1.28355863,-0.220872017,0.671728652
UK_04867,Milton Keynes,52.0406,-0.7594,distribution,Luton,51.8787,-0.42,city,Rugby,52.3708,-1.2651,,,,,,,108.7,LGV,2,Manufacturing,1.29,7/14/2025 12:22,7/14/2025 14:41,2.31,59.8,198.05,67.3,Standard,DRV_8293,12,0,Monday,0,0,Cloudy,Moderate,0.1,TRUE,2.516423815,5,0.910639041,0.645,1.821987121,0,0,0,0,1,0,0,1,0,0,0,0,0,0.9,0.5,0.2,0.3,0.2,-1.553247532,-1.678668166,-1.555332708,-1.608004675,-1.671463746,-1.28903338,0.259348996,-0.779847079,0.000665008
UK_04868,Dover,51.1279,1.3134,port,Edinburgh,55.9533,-3.1883,major_city,Nottingham,52.9548,-1.1581,Leicester,52.6369,-1.1398,,,,590,HGV_32t,20,Metal Goods,17.1,7/22/2025 18:23,7/23/2025 8:13,13.83,737.54,1232.31,484.4,Standard,DRV_8221,18,1,Tuesday,0,1,Cloudy,Moderate,0.2,TRUE,13.98297411,4,0.988938965,0.855,2.088661017,0,1,1,0,0,0,0,0,0,0,1,0,1,0.9,0.8,0.2,0.3,0.233333333,0.193152496,0.987154721,0.008181031,0.176899395,0.249083165,0.938096638,1.476805731,-0.04032788,0.58866488
UK_04869,Coventry,52.4068,-1.5197,distribution,Newcastle,54.9783,-1.6178,major_city,London,51.5074,-0.1278,Exeter,50.7184,-3.5339,,,,751.1,HGV_32t,20,Food & Beverages,8.29,7/25/2025 17:58,7/26/2025 16:14,22.27,938.83,1529.12,298.8,Next-Day,DRV_2385,17,4,Friday,0,1,Fog,Moderate,0.5,FALSE,31.5507155,4,0.583263785,0.4145,2.035840767,0,1,0,0,1,0,0,0,0,0,1,1,0,0.5,0.5,0.7,0.3,0.5,0.777704843,-0.498354427,1.153672,0.707019116,0.800238125,-0.052925494,-1.076954706,-0.186804868,-2.457787037
UK_04870,Tilbury,51.4545,0.3584,port,Glasgow,55.8642,-4.2518,major_city,Gloucester,51.8642,-2.2446,Nottingham,52.9548,-1.1581,,,,532,HGV_32t,20,Food & Beverages,10.74,7/12/2025 15:21,7/13/2025 7:03,15.69,664.96,1085,274.1,Same-Day,DRV_2366,15,5,Saturday,1,0,Clear,Light,0.1,TRUE,14.73904619,5,1,0.537,2.039473684,0,1,1,0,0,0,0,0,0,0,1,1,1,0.5,0.8,0.1,0.1,0.1,-0.017300863,-0.085244619,0.260623354,-0.014248151,-0.024460978,-0.184812599,-0.36677161,-0.176730345,0.671728652
UK_04871,Chester,53.1935,-2.8938,city,Scotch Corner,54.4033,-1.6622,junction,Sunderland,54.9069,-1.3838,Cardiff,51.4816,-3.1791,,,,763.5,HGV_32t,20,Textiles,9.65,7/22/2025 7:08,7/23/2025 4:08,21,954.4,1503.39,353.8,Same-Day,DRV_8102,7,1,Tuesday,0,1,Clear,Heavy,0.4,TRUE,22.36187085,5,0.935149007,0.4825,1.969076621,0,0,0,0,0,0,1,0,0,1,1,1,0,0.5,0.5,0.1,0.6,0.366666667,0.82269832,-0.26903633,0.981305468,0.748024452,0.752459354,0.240750245,-0.68273062,-0.371949977,0.184724661
UK_04872,Derby,52.9226,-1.4746,major_city,Chester,53.1935,-2.8938,city,Tilbury,51.4545,0.3584,,,,,,,404.3,LGV,2,Chemical Products,0.9,7/24/2025 15:07,7/24/2025 22:08,7.01,222.37,473.89,175,Next-Day,DRV_6677,15,3,Thursday,0,0,Clear,Moderate,0.1,TRUE,7.204336565,5,0.972277238,0.45,1.17212466,1,0,0,0,0,0,0,1,0,0,1,1,0,0.5,0.5,0.1,0.3,0.166666667,-0.480661103,-1.744428503,-0.917440818,-1.179858402,-1.159248578,-0.713962886,-0.871146543,-2.581994841,0.463542233
UK_04873,Carlisle,54.8951,-2.9382,city,Hull,53.7443,-0.3377,port,Nottingham,52.9548,-1.1581,,,,,,,302.6,HGV_32t,20,General Freight,6.13,8/9/2025 2:56,8/9/2025 11:09,8.21,378.2,752.54,89,Express,DRV_1789,2,5,Saturday,1,0,Clear,Light,0.1,TRUE,8.549681807,5,0.958625846,0.3065,2.486913417,0,0,0,1,0,0,1,0,0,0,1,1,0,0.5,0.5,0.1,0.1,0.1,-0.849680182,-0.862565524,-0.754574803,-0.769462674,-0.64181544,-1.173164952,-1.703075312,1.064074536,0.361025957
UK_04874,Grimsby,53.575,-0.075,port,Bath,51.3758,-2.3599,city,Stirling,56.1165,-3.9369,,,,,,,744,HGV_32t,20,Agricultural,12.23,8/5/2025 20:49,8/6/2025 16:44,19.91,929.99,1450.96,436.9,Next-Day,DRV_2427,20,1,Tuesday,0,0,Cloudy,Light,0.1,TRUE,21.56677639,5,0.916786721,0.6115,1.950215054,0,0,1,0,0,0,0,1,0,0,1,1,1,0.5,0.5,0.2,0.1,0.133333333,0.751942449,0.165993591,0.833368838,0.683737988,0.65510059,0.68446759,0.06513566,-0.4242554,0.046831527
UK_04875,Rugby,52.3708,-1.2651,distribution,Southampton,50.9097,-1.4044,major_city,Derby,52.9226,-1.4746,,,,,,,230.7,HGV_44t,26,Pharmaceuticals,14.6,7/19/2025 10:01,7/19/2025 15:57,5.93,334.56,651.78,124.4,Same-Day,DRV_5339,10,5,Saturday,1,0,Light Rain,Light,0.1,TRUE,5.455784437,4,1,0.561538462,2.825227568,0,1,0,0,1,0,0,0,0,0,1,1,1,0.5,0.5,0.3,0.1,0.166666667,-1.110569777,0.5656141,-1.064020231,-0.884393493,-0.82891956,-0.984144567,-0.224512014,2.002260887,0.671728652
UK_04876,Gloucester,51.8642,-2.2446,city,Grimsby,53.575,-0.075,port,Stirling,56.1165,-3.9369,Warrington,53.39,-2.597,,,,726.2,HGV_44t,26,E-commerce,13.16,8/6/2025 18:02,8/7/2025 15:09,21.11,1052.97,1650.21,352.9,Next-Day,DRV_5393,18,2,Wednesday,0,1,Cloudy,Heavy,0.4,TRUE,20.39403235,5,1,0.506153846,2.272390526,0,0,0,1,0,0,1,0,0,0,1,1,1,0.5,0.5,0.2,0.6,0.4,0.687355039,0.322806702,0.996234853,1.007619568,1.025093602,0.235944642,-0.545599504,0.469176428,0.671728652
UK_04877,Gloucester,51.8642,-2.2446,city,Preston,53.7632,-2.7031,city,Nottingham,52.9548,-1.1581,Watford Gap,52.3067,-1.1222,,,,304.9,HGV_44t,26,Retail,18.36,7/10/2025 6:00,7/10/2025 14:35,8.57,442.05,762.19,206.7,Same-Day,DRV_8471,6,3,Thursday,0,0,Cloudy,Moderate,0.1,TRUE,7.735363587,5,1,0.706153846,2.499803214,0,0,0,0,0,0,1,1,0,0,1,1,1,0.5,0.5,0.2,0.3,0.2,-0.841334618,1.199611194,-0.705714999,-0.60130656,-0.62389608,-0.544698869,0.6138831,1.099819514,0.671728652
UK_04878,Doncaster,53.5228,-1.1288,distribution,Lancaster,54.0469,-2.801,city,Exeter,50.7184,-3.5339,,,,,,,557.2,HGV_44t,26,E-commerce,20.37,7/25/2025 15:49,7/26/2025 8:52,17.05,807.98,1306.59,419.1,Standard,DRV_6518,15,4,Friday,0,0,Light Rain,Moderate,0.1,TRUE,16.8860623,5,1,0.783461538,2.344921034,0,0,0,0,1,0,0,1,0,0,1,0,1,0.5,0.5,0.3,0.3,0.233333333,0.074137493,1.538529853,0.445204837,0.362411011,0.387015817,0.589423442,1.062067722,0.670312361,0.671728652
UK_04879,Glasgow,55.8642,-4.2518,major_city,London,51.5074,-0.1278,major_city,Stirling,56.1165,-3.9369,Luton,51.8787,-0.42,,,,495.7,HGV_32t,20,Temperature Controlled,7.08,7/14/2025 13:54,7/15/2025 3:00,13.1,619.56,1057.87,168.3,Next-Day,DRV_9641,13,0,Monday,0,0,Clear,Moderate,0.1,FALSE,18.68711745,4,0.573502485,0.354,2.134093202,1,1,0,0,0,0,0,0,0,0,1,1,0,0.8,1,0.1,0.3,0.166666667,-0.149015637,-0.702380088,-0.090895794,-0.133814127,-0.074839449,-0.749737931,-1.427698194,0.085661102,-2.531090347
UK_04880,Newcastle,54.9783,-1.6178,major_city,Sheffield,53.3811,-1.4701,major_city,Gloucester,51.8642,-2.2446,Inverness,57.4778,-4.2247,,,,1171.4,HGV_32t,20,Pharmaceuticals,8.17,7/15/2025 8:21,7/16/2025 13:59,29.63,1464.21,2236.06,459.4,Express,DRV_2746,8,1,Tuesday,0,1,Fog,Moderate,0.5,FALSE,39.6083512,3,0.663234857,0.4085,1.908878265,1,1,0,0,0,0,0,0,0,0,1,1,0,0.5,0.5,0.7,0.3,0.5,2.302765994,-0.518588377,2.152583556,2.09066609,2.112975187,0.804607666,-1.111739184,-0.53888735,-1.857237544
UK_04881,Rugby,52.3708,-1.2651,distribution,Harwich,51.9454,1.2895,port,Liverpool,53.4084,-2.9916,,,,,,,423.1,HGV_32t,20,Temperature Controlled,15.24,7/26/2025 16:13,7/27/2025 4:09,11.93,528.91,924.32,309.5,Next-Day,DRV_1706,16,5,Saturday,1,0,Light Rain,Light,0.1,TRUE,11.18561336,4,1,0.762,2.184637202,0,0,0,1,1,0,0,0,0,0,1,1,1,0.5,0.5,0.3,0.1,0.166666667,-0.412445186,0.673528499,-0.249690158,-0.372551038,-0.322832256,0.004207786,0.93764632,0.225825771,0.671728652
UK_04882,Lancaster,54.0469,-2.801,city,Dover,51.1279,1.3134,port,Carlisle,54.8951,-2.9382,Rugby,52.3708,-1.2651,,,,539.8,HGV_32t,20,General Freight,10.14,7/26/2025 0:45,7/26/2025 15:54,15.15,674.77,1100.15,262.7,Standard,DRV_2127,0,5,Saturday,1,0,Cloudy,Moderate,0.1,TRUE,14.96278127,5,1,0.507,2.038069655,0,0,0,1,0,0,1,0,0,0,1,0,1,0.5,0.9,0.2,0.3,0.2,0.011001486,-0.186414368,0.187333647,0.011587581,0.003671489,-0.245683571,-0.540694001,-0.180623888,0.671728652
UK_04883,Milton Keynes,52.0406,-0.7594,distribution,Ipswich,52.0567,1.1482,city,Chester,53.1935,-2.8938,,,,,,,383.5,HGV_44t,26,Temperature Controlled,11.61,7/16/2025 8:16,7/16/2025 20:25,12.14,556.07,906.54,164.5,Express,DRV_7431,8,2,Wednesday,0,1,Clear,Heavy,0.4,TRUE,12.95977113,5,0.932473548,0.446538462,2.363859192,0,0,0,0,1,0,0,1,0,0,1,1,1,0.9,0.5,0.1,0.6,0.366666667,-0.556134032,0.061451517,-0.221188606,-0.301022141,-0.355848445,-0.770028255,-0.891214512,0.72283018,0.164633073
UK_04884,Lancaster,54.0469,-2.801,city,Birmingham Interchange,52.4506,-1.7242,junction,Dundee,56.462,-2.9707,Hull,53.7443,-0.3377,,,,620.2,HGV_44t,26,General Freight,17.61,7/20/2025 9:46,7/21/2025 5:28,19.69,899.32,1502.46,403.2,Same-Day,DRV_7588,9,6,Sunday,1,1,Clear,Light,0.2,TRUE,20.85964198,5,0.940597157,0.677307692,2.422541116,0,0,0,0,0,0,1,0,0,1,1,1,1,0.5,0.5,0.1,0.1,0.133333333,0.302733383,1.073149008,0.803510069,0.602965114,0.75073241,0.504524455,0.446650032,0.885562304,0.225638002
UK_04885,Worcester,52.1936,-2.2216,city,Peterborough,52.5695,-0.2405,distribution,Leicester,52.6369,-1.1398,York,53.96,-1.0873,,,,322.9,HGV_44t,26,Retail,8.39,7/15/2025 14:04,7/15/2025 22:18,8.22,468.26,791.13,100,Next-Day,DRV_1057,14,1,Tuesday,0,0,Light Rain,Moderate,0.1,TRUE,8.917183066,4,0.915184542,0.322692308,2.450077423,0,0,0,0,0,1,1,0,0,0,1,1,0,0.5,0.5,0.3,0.3,0.233333333,-0.776021506,-0.481492803,-0.753217586,-0.532279594,-0.570156568,-1.114429804,-1.609201817,0.961923839,0.034799828
UK_04886,Plymouth,50.3755,-4.1427,major_city,Dover,51.1279,1.3134,port,Swansea,51.6214,-3.9436,Leicester,52.6369,-1.1398,,,,473.7,HGV_44t,26,General Freight,14.84,8/1/2025 17:46,8/2/2025 6:13,12.45,686.86,1082.05,259.5,Standard,DRV_7617,17,4,Friday,0,1,Cloudy,Heavy,0.4,TRUE,11.72296988,4,1,0.570769231,2.284251636,1,0,0,1,0,0,0,0,0,0,1,0,1,0.5,0.9,0.2,0.6,0.4,-0.228842773,0.606082,-0.179114885,0.043427948,-0.029938917,-0.262770159,-0.170997432,0.502068731,0.671728652
UK_04887,Edinburgh,55.9533,-3.1883,major_city,Northampton,52.2405,-0.9027,distribution,Durham,54.7753,-1.5849,Sunderland,54.9069,-1.3838,,,,395.3,HGV_44t,26,Food & Beverages,8.28,7/22/2025 18:17,7/23/2025 4:41,10.39,573.14,920.26,120.9,Next-Day,DRV_2656,18,1,Tuesday,0,1,Clear,Severe,0.4,FALSE,13.71949559,1,0.679548066,0.318461538,2.328004048,1,0,0,0,0,1,0,0,0,0,1,1,0,0.8,0.5,0.1,0.9,0.466666667,-0.513317658,-0.50004059,-0.458701544,-0.256066387,-0.330371386,-1.002833023,-1.633729333,0.623399498,-1.734732122
UK_04888,Rugby,52.3708,-1.2651,distribution,Oxford,51.752,-1.2577,city,Coventry,52.4068,-1.5197,Gloucester,51.8642,-2.2446,,,,143.2,LGV,2,Temperature Controlled,1.11,7/29/2025 19:10,7/29/2025 22:17,3.12,78.75,339.55,76.3,Next-Day,DRV_4275,19,1,Tuesday,0,1,Heavy Rain,Severe,0.7,FALSE,4.147135041,4,0.670790051,0.555,2.371159218,0,0,0,0,1,0,0,1,0,0,0,1,0,0.5,0.5,0.6,0.9,0.733333333,-1.428064068,-1.709019091,-1.445398148,-1.558097731,-1.408708358,-1.24097735,-0.262418176,0.743074042,-1.800501176
UK_04889,Tilbury,51.4545,0.3584,port,Luton,51.8787,-0.42,city,Bath,51.3758,-2.3599,,,,,,,269.2,HGV_32t,20,Manufacturing,7.82,7/10/2025 7:38,7/10/2025 15:40,8.03,336.48,639.7,101.1,Same-Day,DRV_9049,7,3,Thursday,0,1,Clear,Heavy,0.4,TRUE,7.442661883,5,1,0.391,2.376300149,0,0,1,0,0,0,0,1,0,0,1,1,0,0.5,0.5,0.1,0.6,0.366666667,-0.970872289,-0.577604064,-0.779004705,-0.879336959,-0.851351257,-1.108556289,-1.213193912,0.757330469,0.671728652
UK_04890,Bristol,51.4545,-2.5879,major_city,Blackpool,53.8175,-3.0357,city,Newcastle,54.9783,-1.6178,,,,,,,469.9,HGV_44t,26,Pharmaceuticals,19.23,7/29/2025 9:05,7/29/2025 19:36,10.51,681.43,1012,333.6,Same-Day,DRV_7712,9,1,Tuesday,0,1,Cloudy,Severe,0.4,FALSE,14.96904644,3,0.575732975,0.739615385,2.153649713,1,0,0,0,0,0,0,1,0,0,1,1,1,0.8,0.5,0.2,0.9,0.5,-0.242631097,1.34630733,-0.442414942,0.029127436,-0.160016761,0.132891156,0.807873459,0.139893689,-2.514340294
UK_04891,Sheffield,53.3811,-1.4701,major_city,Doncaster,53.5228,-1.1288,distribution,Manchester,53.4808,-2.2426,Middlesbrough,54.5742,-1.235,,,,247.1,HGV_44t,26,Manufacturing,23.03,7/14/2025 17:27,7/15/2025 0:55,7.46,358.31,621.07,210.1,Standard,DRV_8431,17,0,Monday,0,1,Light Rain,Heavy,0.4,TRUE,7.917226508,5,0.938709583,0.885769231,2.513435856,1,0,0,0,0,1,0,0,0,0,1,0,1,0.5,0.5,0.3,0.6,0.433333333,-1.051062276,1.987049074,-0.856366062,-0.821845213,-0.885945835,-0.526544369,1.65518767,1.13762449,0.211463108
UK_04892,Carlisle,54.8951,-2.9382,city,Manchester,53.4808,-2.2426,major_city,Ipswich,52.0567,1.1482,,,,,,,569.2,HGV_32t,20,Manufacturing,7.07,8/7/2025 7:52,8/7/2025 20:05,12.22,711.54,1036.26,193.3,Next-Day,DRV_3841,7,3,Thursday,0,1,Cloudy,Severe,0.4,FALSE,16.95945347,3,0.612156017,0.3535,1.820555165,0,1,0,0,0,0,1,0,0,0,1,1,0,0.5,0.9,0.2,0.9,0.5,0.117679568,-0.70406625,-0.210330871,0.108425488,-0.114967675,-0.616248958,-1.4305969,-0.783818065,-2.240818389
UK_04893,Milton Keynes,52.0406,-0.7594,distribution,Blackpool,53.8175,-3.0357,city,Stirling,56.1165,-3.9369,,,,,,,592.4,HGV_32t,20,Electronics,11.69,8/7/2025 18:34,8/8/2025 12:10,17.59,740.56,1236.28,332.4,Same-Day,DRV_9637,18,3,Thursday,0,1,Clear,Severe,0.4,TRUE,17.8881358,5,0.983050836,0.5845,2.086900743,0,0,0,0,1,0,0,1,0,0,1,1,1,0.9,0.5,0.1,0.9,0.466666667,0.201860911,0.074940817,0.518494543,0.184852902,0.256455172,0.126483685,-0.091394492,-0.045209335,0.544447475
